Id,User,Text
401,Guiller13355993,"RT @ivssoficial: #Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención es prim…"
402,BarrigaPatricio,"RT @herbivore_club: ""The message is simple, if we want to stop future pandemics, we have to significantly kick the meat habit, and global l…"
403,clpauwels,Because the 300K+ #Covid deaths weren't enough for this administration https://t.co/tyqUMLXfDo
404,corrierece,"Vince la sua battaglia contro il #Covid: ""è stato orribile"" - #CasalDiPrincipe #Guarito - https://t.co/ubNqhGeFGh https://t.co/BLyxg8Yi91"
405,lmischukOT,"#OT365, even more important now during #covid times! https://t.co/eFXTjAOKZQ"
406,Edahh05,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
407,Martinsmarie8,"RT @le_Parisien: [DIRECT] #COVID La chancelière Angela Merkel doit discuter dimanche d'un renforcement des restrictions 
https://t.co/bDzzJ…"
408,AdrenalineATL,"In part 2 of our guest series, @seankeathley &amp; @ginableedorn
welcome Brad Tidwell, president &amp; CEO of @VeraBankNA.… https://t.co/qCuhMRYY35"
409,SOLQR,"Durante noviembre, el #Aeropuerto Internacional de #Calgary, recibió 16 vuelos internacionales con pasajeros que di… https://t.co/bSqhAHVsLU"
410,Christianehaze,"RT @SniperDeDroite: Rappelons-nous que le fichier Edvige bien moins intrusif avait été retiré...
Mais là visiblement, en période de #covid,…"
411,genevievestava1,"RT @BlaiseElise: 👁🗨 Nous vivons une crise des libertés. Retrouvez Florian @f_philippot dans Le Samedi Politique

L'émission ici :
📍 https:/…"
412,claega_clara,"RT @ciclbh: 🚨🔬INVESTIGACIÓN COVID19 AUTOANTICUERPOS🔬🚨
¡Espectacular trabajo de la Gran @VirusesImmunity!
El estudio muestra que un mayor ni…"
413,WLOX,"RT @BrandyMcgillTV: Margaritaville’s 5th Annual 5k run kicked off at 8am. Keeping #COVID in mind, markers were placed to help with social d…"
414,kirstym011,"#schools #covid

Petition: All nurseries and places of education to stay closed after Xmas to 15 January https://t.co/7zonWELa61"
415,bitcoinconnect,PS5 stock shortage: Tips will help you buy the console SEE MORE HERE ==&gt; https://t.co/9diE9l1LHF  #GeForceRTX3090… https://t.co/go1x338yG8
416,GARCIAEDINSON95,RT @vass_vassiliou: Imaging in #covid #EACVIBestof2020 coordinated brilliantly by @chiarabd @gpontone1 IMAGE ONLY THOSE THAT IMAGING WILL M…
417,DinaHonour,"Socialized Healthcare: A story in 3 Acts

ACT 1

Denmark asked all young adults btwn 15-25 to get tested for Corona… https://t.co/luz6lP9aSb"
418,bestnnights,#COVID https://t.co/l2iztP0fD6
419,Gaboalfonzo1,"RT @ivssoficial: #Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención es prim…"
420,ResurrectionVis,RT @f_philippot: Je suis aujourd’hui l’invité du Samedi Politique de @tvlofficiel et je réponds aux questions de @BlaiseElise ➡️ https://t.…
421,RaiSport,"⚽ #DiFrancesco: ""#Inter forte, ma guardiamo a noi stessi""
Il tecnico del #Cagliari recupera #Simeone e #Nandez, neg… https://t.co/ag98xzYwZE"
422,Mjv33Monica,RT @rennanespinoza: El expresidente #MartínVizcarra prometió que la vacuna contra el #COVID-19 llegaría a inicios del 2021. The Economist d…
423,sancris63,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
424,jyclisboa,RT @Laissonslespre1: Arrrgghhhh Eh bien nous aussi nous venons de faire le test avec trois gouttes de coca sur TROD achetable dans une phar…
425,tameryazar,"Wear a mask, wash your hands, and remain socially distant when possible. #stayhome #StayAtHome #StayAtHomeSaveLives… https://t.co/Jrlrg6bm0w"
426,EstefaniRR15,"RT @ivssoficial: #Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención es prim…"
427,andrea61990928,"RT @arrigoni_paolo: Dl #Ristori: #Lega, grazie a centrodestra 180 milioni per scontare bollette elettriche a imprese in difficoltà a causa…"
428,Nidhiiii5,"""You changed"" bro there was a pandemic and i was in isolation for 6 months 
#relatabletweets #COVID"
429,Allday_USA,@Alex2287 @Libbythelibera3 @elizfulop @RyanAFournier #covid #hoax #notliketheysay #msmisshit https://t.co/DkP6qRdHTB
430,Neida94517280,"RT @ivssoficial: #Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención es prim…"
431,OliviaLovesMars,"RT @Funeral1st: Human rights day is centralised around the Covid 19 pandemic this year👐

Hopefully human rights in terms of funerals will b…"
432,_GDUTT,"RT @ndtv: Watch | After Power Cut, 3 Patients Die At #Covid Hospital In Bhopal: Sources https://t.co/tTB7OA5PsM https://t.co/w4d0HFJ7QA"
433,Alp8gA2uTDmslwp,RT @RedCollie1: #COVID #coronavirus How were these 4 amino acids PRRA (12 nucleotides) added precisely within the spike protein of Covid-19…
434,chryse2016,@BFMTV Stop avec ce délire car les conséquences seront pires que le #covid lui-même !
435,Jessryher,"RT @ElZanate5: #Curiosos | Lo que faltaba, ahora se quieren pelar y desprestigiar la vacuna contra el #COVID! 🤦🏻‍♂️💉🦠 https://t.co/urPRNUzL…"
436,truejwheeldon,"RT @DyerLydiae: If you refuse to wear a mask while out in public, I want you to know that me, and everyone else who has lost a loved one in…"
437,ronny_lezama,"RT @ivssoficial: #Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención es prim…"
438,Donatel65682407,RT @Agenzia_Ansa: Il ministro Boccia: contrarissimi a rimuovere vincoli per #Natale. La preoccupazione del ministro Speranza. Giani: dispar…
439,Mukhiya86384739,"RT @DefencePRO_Guj: #JanAndolan 
Follow #COVID appropriate behaviour
કોવીડ અનૂરૂપ વ્યવહારોનું આચરણ કરીએ
જેથી આપણે અને આપણા સ્વજનો સુરક્ષિત…"
440,HakulinenMaria,"RT @marcocanestrari: Va ricordato che una delle persone da ringraziare per la velocità di sviluppo del vaccino #covid, per la battaglia sul…"
441,ResurrectionVis,"RT @BlaiseElise: 👁🗨 Nous vivons une crise des libertés. Retrouvez Florian @f_philippot dans Le Samedi Politique

L'émission ici :
📍 https:/…"
442,Me_AYS,"RT @Marji264: URGENT: #Covid outbreak in Evin Prison #Iran where hostages are held including 66 year old Anoosheh Ashoori from the U.K.

#F…"
443,BrandyMcgillTV,"Margaritaville’s 5th Annual 5k run kicked off at 8am. Keeping #COVID in mind, markers were placed to help with soci… https://t.co/rAeDro4XbS"
444,alvinmcmanus,@KiraKlapper I know you'll have a story on the festival of Our Lady of Guadalupe and what Bishop Oscar Cantu of our… https://t.co/ALowdJtA0W
445,nspeaks,"RT @ndtv: Watch | After Power Cut, 3 Patients Die At #Covid Hospital In Bhopal: Sources https://t.co/tTB7OA5PsM https://t.co/w4d0HFJ7QA"
446,slealm,RT @slealm: ¿Quién nos iba a decir que hasta la #responsabilidad #social #corporativa se tendría que reinventar tras la llegada del #covid?…
447,davidtark,This update was just shared by our @jaxbaptistassn. Please join me in praying for Pastor Tom Bary of… https://t.co/FtSDBn2ekh
448,vlisBSV,RT @RobertKennedyJr: Investigation this week identified polyethylene glycol (PEG) as likely reason 2 people in UK suffered anaphylaxis afte…
449,brownchu_th,"UNION MASK 
✔️ชั้นกรอง 3 ชั้น 
✔️หายใจสะดวก ไม่อึดอัด
✔️ตรงจมูกมี สันล็อค
✔️สายคล้องหูยืดได้เยอะ แข็งแรง
สี : ฟ้า
ข… https://t.co/agp4nhOd0l"
450,VertColombes,"Petite promenade à la Maire et au Centre ... effectivement c’est mortifère cette année. Entre la météo (pluie, gris… https://t.co/ob9C3slv57"
451,rennanespinoza,El expresidente #MartínVizcarra prometió que la vacuna contra el #COVID-19 llegaría a inicios del 2021. The Economi… https://t.co/Siv7OsTZJq
452,NiniQhawekazi,Why is this vaccine mandatory. The West should not force nonsensical human rights violations under the guise of… https://t.co/yDw9s4dgkg
453,voltaverse,"freedom, financial independence, potential new future, some stability

life must be different when you can plan for… https://t.co/jHKD0z6vYM"
454,LovephilC,RT @adrenaline1001: 🆘Significatif de l’enfumage du GVT concernant le nombre de morts #Covid https://t.co/XSKrYm1vvQ
455,flaquet1,RT @Laissonslespre1: Arrrgghhhh Eh bien nous aussi nous venons de faire le test avec trois gouttes de coca sur TROD achetable dans une phar…
456,Yorlandb,"RT @IAIM_VE: #IAIM_EsBioseguridad || Cumpliendo el protocolo sanitario implementado por la #OMS ante la pandemia por el #Covid-19, el #IAIM…"
457,ScottishHV,📢@babyfriendly advise breastfeeding women NOT to take #COVID vaccine. More info in the FAQ’s via link. https://t.co/F71vY8wouB
458,timsvengali,"RT @voxeu: Will the #Covid-19  pandemic create more or fewer babies? Joshua Wilde @MPIDRnews @iza_bonn
tells Tim Phillips how Google search…"
459,Yorlandb,"RT @IAIM_VE: #LaPrevenciónEsLaClave || El #IAIM te invita a conocer el uso adecuado de la mascarilla, como medida de prevención y contenció…"
460,ma_ricano,"RT @sopitas: Es la semana de más contagios por #COVID-19 en la CDMX

1 persona es hospitalizada cada 4 minutos, y quién tiene que tomar dec…"
461,TaylorCaffery,RT @DanMulhall: Ireland is doing well in coping with #Covid. Currently has the third lowest  rate of new cases in Europe.
462,Yorlandb,"RT @IAIM_VE: #LaPrevenciónEsLaClave || El #IAIM te invita a conocer el uso adecuado de la mascarilla, como medida de prevención y contenció…"
463,AxeldeTarle,"RT @Cdanslair: ▶ #Covid : la planète se vaccine

Nous en parlerons ce soir dans #cdanslair : https://t.co/1LjLGSxz9X. @AxeldeTarle et ses i…"
464,50sBornWomen,"RT @SaddlerSue: @stellacreasy
@tracey_crouch
@JudithCummins
@JanetDaby

@NicolaSturgeon &amp; @theSNP supporting #Women

Historic #Inequalities…"
465,ScoPoliticsNews,"RT @dumbassgenius: Now that the Supreme Court has chewed up and shat out Trump's case, he can get back to doing absolutely f**k all about #…"
466,Stewart_of_Mars,I'm starting to understand why the Roaring 20's happened after the 1918 Flu.  #COVID
467,AlfonzoYrvic,"RT @ivssoficial: #Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención es prim…"
468,yeelahor,"Resul Ertaş, from Turkey, the masked versions of his special reinterpretations of classical paintings.

#Turkey… https://t.co/2nAF7JDN47"
469,covid_watch,🇦🇹 Bild: LIDL ÖSTERREICH ERHÖHT MINDESTLÖHNE UM BIS ZU 14% https://t.co/0LlJH7kHfS #covid19 #covid #corona
470,PigeonExpress_,Oxford-AstraZeneca and Russia's Sputnik V Covid-19 vaccine COCKTAIL mixture clinical trials announced #SputnikV… https://t.co/1nRSBxFeQN
471,Inge_Happe,RT @JeroenSmeets76: Noodrem! Nu! Lockdown! Nu!!! #covid https://t.co/3mfmBqCTnJ
472,Choukker,"RT @BlaiseElise: 👁🗨 Nous vivons une crise des libertés. Retrouvez Florian @f_philippot dans Le Samedi Politique

L'émission ici :
📍 https:/…"
473,SpiralsCare,"Book Video Consultation with USA's Top Doctors. Now reach out best doctors, from the comfort of your Home!
Book an… https://t.co/kPtpzcFUGC"
474,iyilikmerkezi,"SCIO ile aura temizliği

Öncesi - sonrası 

SCIO ile evininizde, rahat koltuğunuzda otururken, uzaktan auranızda bu… https://t.co/2N1vlwspnq"
475,riccob3,RT @RobertKennedyJr: Investigation this week identified polyethylene glycol (PEG) as likely reason 2 people in UK suffered anaphylaxis afte…
476,ReymbautL,"RT @BlaiseElise: 👁🗨 Nous vivons une crise des libertés. Retrouvez Florian @f_philippot dans Le Samedi Politique

L'émission ici :
📍 https:/…"
477,IgnacioYbanez,RT @UEnoBrasil: Apoiamos o apelo da @mbachelet de colocar os direitos humanos no centro dos nossos esforços para uma melhor recuperação pós…
478,BellTheBrat,"RT @ShutDown_DC: .@DCPoliceDept on the connection between tightly-packed, maskless Trumpists and the rise in #Covid infections: https://t.c…"
479,niquethom13,"RT @burgessct: Re-upping this as so many of us are being fallen (unexpectedly) by COVID ... please put your Red Folder together NOW.

It's…"
480,socialmissfit3,"RT @Ruptly: Police fire water cannons to disperse protesters rallying for the third night in a row in #Tirana, on Friday, over the fatal po…"
481,SpiralsCare,Reserve una consulta de video con los mejores médicos de EE. UU. ¡Ahora comuníquese con los mejores médicos desde l… https://t.co/y1O9wP8XXX
482,Yorlandb,"RT @IAIM_VE: #JuntosContraElCovid19 || Evitamos la propagación del #Covid-19, mediante el plan de desinfección y descontaminación nacional…"
483,igorbrickil5S,"RT @istsupsan: 🗣 Silvio Brusaferro, Presidente ISS: ''I pranzi con tante persone per #Natale non sono da programmare. Serve cautela, muover…"
484,patriziarn,"Digital health passports may contribute to the long-term management of the #COVID-19 pandemic. However, they pose e… https://t.co/42673VGvrE"
485,StephaniePirro8,RT @phinandme: So I am assuming the White House Christmas party guests are being rapid tested for #COVID?  Will they also have access to th…
486,bitcoinconnect,Razer just savaged PS5 and Xbox Series X with this wildly powerful gaming machine SEE MORE HERE ==&gt;… https://t.co/a9xqQW2i1d
487,Mag2012Ge,RT @DoktorWeigl: Mussten diese Woche wieder einen eigentlich genesen #Covid Patienten erst re-intubieren und dann jetzt sogar noch reanimie…
488,marijevogelzang,I’m out of quarantine and healthy again. I the past days I am grateful to have had discomfort as my teacher. What i… https://t.co/qzdhLBKPJq
489,ForgeRat,"RT @LeiaRx: This IS a preprint to read!!! Level of autoantibodies can cause organ damage in #COVID cases. Exciting research! 

We need to c…"
490,annfenner1,"RT @Hawkins2Mac: @BorisJohnson @RishiSunak 
Honour 50sWomen in New Year with Full restitution of SP 
The economy is on the brink Younger Pp…"
491,dailyrecord,"RT @dailyrecordspts: There will be a spring high school season, #COVID permitting.  Here's what @NJSIAA has planned. https://t.co/ybkdgqSHF…"
492,Kate_Springer,RT @MauraSirianni: HAPPENING TODAY-- @CDCgov vaccine advisory committee (ACIP) is meeting at 11 a.m. for a vote on recommending the #COVID…
493,SeanHQuinn,"RT @KCPubHealth: Public Health has temporarily closed Blue Nile Restaurant, at 7821 Rainier Ave S, Seattle, due to non-compliance with WA S…"
494,frankmottek,Demand it now😡Get it now😎#MottekOnMoney @KNX1070 Guests: Dr Mohamed El-Erian @elerianm Kevin O’Leary @kevinolearytv… https://t.co/kB96zpzCK2
495,rycard77,RT @Laissonslespre1: Arrrgghhhh Eh bien nous aussi nous venons de faire le test avec trois gouttes de coca sur TROD achetable dans une phar…
496,ivssoficial,"#Entérate | Conoces los síntomas del #Covid-19, en el #IVSS nos gusta mantenerte informado, recuerda la prevención… https://t.co/zapQSPBcLy"
497,world_news_eng,"RT @ndtv: Watch | After Power Cut, 3 Patients Die At #Covid Hospital In Bhopal: Sources https://t.co/tTB7OA5PsM https://t.co/w4d0HFJ7QA"
498,DingaBelle,"RT @SaddlerSue: @stellacreasy
@tracey_crouch
@JudithCummins
@JanetDaby

@NicolaSturgeon &amp; @theSNP supporting #Women

Historic #Inequalities…"
499,ecampusnews,5 ways to begin reforecasting for post-COVID financial success - eCampus News https://t.co/pA8K1kPlg2 #forcasting… https://t.co/jWe1HM2cYG
500,laly_randolf,"RT @ndtv: Watch | After Power Cut, 3 Patients Die At #Covid Hospital In Bhopal: Sources https://t.co/tTB7OA5PsM https://t.co/w4d0HFJ7QA"
501,kotatuas,"RT @BitSigmaBTC: 🥳OKEx Club Manager Recruitment

❤️Earn 100$-400$ Salary per month, Beat #COVID and #Lockdown by #OnlineWork #PartTime!

👉C…"
502,Gedankenrebell7,"RT @WolfgangKropf: @DrPuerner Gemessen an Todesfällen: Zweite #Covid Welle geht schon ab KW 47 zurück.
Von KW50 gibt es nur Tagesdaten, z.B…"
503,XboxRetweeter,RT @bitcoinconnect: Ms. Marvel - Official Teaser TrailerSEE MORE HERE ==&gt; https://t.co/5PFiLlIAqU  #iphone12   #nintendoswitch #Xbox #XboxS…
504,rfbogardus,"RT @StephScythes: @PhilipRucker @DianeRavitch 💀🇺🇸💀 There are no #GOP 2020 'conservatives' only #Covid-#genocidal #tacists  #regressives, #r…"
505,noobaii,"Oh bloodborne dlc aint fucking around! LUDWING! YOU GOING DOWN YOU HEAR ME!? I am live!

https://t.co/zwg9mxqQGI… https://t.co/J59b3Q647V"
506,Acetamgz,RT @cof_avila: Dispensación de #autotest de anticuerpos #covid-19. Infografía elaborada por @FarmaConcyl para facilitar la información a lo…
507,dazhillbilly,RT @RobertKennedyJr: Investigation this week identified polyethylene glycol (PEG) as likely reason 2 people in UK suffered anaphylaxis afte…
508,rodrigoflosi,"RT @jucilnacional: Por el suicidio de un etarra, el presidente del gobierno da el pésame en el Congreso a Bildu.

Por el fallecimiento del…"
509,chandanthakurs,"RT @orfhindi: कोविड-19 महामारी के कारण जिन लोगों के रोज़गार ख़त्म हो रहे हैं, क्या उन्हें पैशन इकोनामी के जरिए सहारा मिल सकता है? क्या है…"
510,parthc98,RT @VirusesImmunity: New exciting collaboration work with @Aaronmring lab reveals diverse and functional autoantibodies in #COVID patients.…
511,BroaderImpact,"RT @VirusesImmunity: A large fraction of #COVID patients had autoantibodies to multiple self antigens. The more severe the disease, more au…"
512,ImTomRomeo1,"RT @ClauMor32263091: creyendo en esta farsa, en esta manipulación, en este control llamado #COVID. https://t.co/D0JzuT9WuG"
513,GomezSaracibar,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
514,CAJones0989,"@senatemajldr You are a #liar, a #Fascist, &amp; a #traitor.  #ItsThatSimple 🐢🛠

#MoscowMitchMcTraitor
#MoscowMitch… https://t.co/lgUZcs6nnv"
515,CarmeloMontana2,"RT @antonellaviol17: Perché in Italia il tasso di letalità per #Covid è così alto (3,5%)?
Pesano la mancanza di accuratezza nella identific…"
516,NarcisinOnline,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
517,Mood_India,"उदयपुर अब आपकी आवाज़ होगी बुलंद । 
Why Covid protocols are different for celebrities and the common man? Is Udaipur… https://t.co/A1mgjPByzU"
518,YerayGarcaSant1,"RT @jucilnacional: Por el suicidio de un etarra, el presidente del gobierno da el pésame en el Congreso a Bildu.

Por el fallecimiento del…"
519,Ameloiin,"@rix Ya hay #cura para #covid sin #efectossecundarios. No es ninguna vacuna y es de fácil acceso, sí tiene que refr… https://t.co/c4H01bcyKx"
520,sarah_Lara15,Una pequeña acción para hacer la gran diferencia ante el #COVID es hacer que el “mesías” se ponga cubre bocas . https://t.co/tcDBzqII7U
521,SaarrL,@vanranstmarc hoeveel komt het voor dat men getest word en een negatieve test terug krijgen maar wel degelijk posit… https://t.co/Z63xzYj4aa
522,Seb_St_Emilion,RT @adrenaline1001: 🆘Significatif de l’enfumage du GVT concernant le nombre de morts #Covid https://t.co/XSKrYm1vvQ
523,stefano_billy01,"RT @davide_digiorgi: Con 62 mila morti di #Covid, in otto mesi di pandemia, Giuseppe #Conte ha salvato il suocero dalla condanna penale con…"
524,Ambrakey1,"RT @arrigoni_paolo: Dl #Ristori: #Lega, grazie a centrodestra 180 milioni per scontare bollette elettriche a imprese in difficoltà a causa…"
525,melodywilson551,RT @theangiestanton: A Shiiiiiiiiiiiiiiiii’ who?! Not me☝🏽#Covid https://t.co/TSZ9yWW9Wj
526,laverdaddeoax,"#México autoriza vacuna #COVID de #Pfizer para uso de emergencia

El subsecretario de Prevención y Promoción de la… https://t.co/XSW6IGN7C4"
527,ArzuYaqubova87,RT @healthgovaz: #covid #covid19 #koronavirus #azərbaycan #səhiyyəgovaz #bizbirlikdəgüclüyük https://t.co/IYNvtUiE8a
528,alexiia,"RT @talatalavera: Una de las gemelas esta en el hospital por #COVID (todo bien, así seguira) y quiero mentarle la madre a pendejos como Rix…"
529,brunasaracco,"RT @kuliscioff: L'avvocato degli italiani @giuseppeconte nonché Presidente del Consiglio delle maraviglie, ha inserito in un decreto #covid…"
530,samirsaran,"RT @orfhindi: कोविड-19 महामारी के कारण जिन लोगों के रोज़गार ख़त्म हो रहे हैं, क्या उन्हें पैशन इकोनामी के जरिए सहारा मिल सकता है? क्या है…"
531,defenderdog1,RT @phinandme: So I am assuming the White House Christmas party guests are being rapid tested for #COVID?  Will they also have access to th…
532,OlympedeGouges,RT @kaschenke: Noch mal ein m. E. bisher wenig diskutierter Punkt zur Auswirkung von #covid : PH Sperrungen. #LockdownJetzt https://t.co/JS…
533,Quetxalcoatl1,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
534,jules5515,"RT @StotterMD: @waltshaub This, the 300k+ #COVID19 deaths, and letting the #American people lose their housing and starve while giving corp…"
535,ItzayanaCard,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
536,vicsurvivaliste,RT @Laissonslespre1: Arrrgghhhh Eh bien nous aussi nous venons de faire le test avec trois gouttes de coca sur TROD achetable dans une phar…
537,lagrostA,"RT @FrontPopOff: Auteur d’un remarquable essai, ""Fake State"" (H&amp;O), l'économiste @FredericFarah tire la sonnette d'alarme pour que la dette…"
538,TheKangarooCrew,I think it’s hard for kids: B.C. principal urges #parents to talk to #children about #COVID - Victoria News… https://t.co/45P4hGcYmM
539,DlgTaxi,RT @Edouard_D: Un peu de poésie dans ta TL #culture #covid #couvrefeu #theatre https://t.co/CxLIt8Jqxd
540,Curiosity_Shots,#Depression Correlating With #COVID-19 https://t.co/CrlwFTEcdA
541,CreativeOpolis,"Take advantage of lockdown. Start a business!

We can help...

#AlderleyEdge #Altrincham #Congleton #Hale #Hartford… https://t.co/JH4UaDFqDs"
542,Taxistalobbyst,"RT @ivocamic: PRESSING DELLE #ASL PER PRENOTARE IL #VACCINO ANTI-#COVID 
Gran confusione e molta fretta
MA VOI VI FIDATE DI #ZINGARETTI
#AR…"
543,NomaNescio,"RT @Ruptly: Police fire water cannons to disperse protesters rallying for the third night in a row in #Tirana, on Friday, over the fatal po…"
544,CavignyW,"RT @momotchiii: Le debunk des #factcheckers de Lhibernation. Ou le debunk du debunk de #holdup_ledoc.
Ils répondent sur 10 points:
-l'OMS q…"
545,Arnab132,"RT @ndtv: Watch | After Power Cut, 3 Patients Die At #Covid Hospital In Bhopal: Sources https://t.co/tTB7OA5PsM https://t.co/w4d0HFJ7QA"
546,XboxInfos,RT @bitcoinconnect: Ms. Marvel - Official Teaser TrailerSEE MORE HERE ==&gt; https://t.co/5PFiLlIAqU  #iphone12   #nintendoswitch #Xbox #XboxS…
547,GimenaSanJose,"RT @otra_cabeza: #Covid #brote #CTI

Hay casos en Kiyú, Puntas de Valdez, Libertad, San José y Ciudad de Plata.

&lt; Ｏｔｒａ Ｃａｂｅｚａ&gt;
#OtraCabeza…"
548,JustLaughItsOk,"Remember how you felt on 9/11?

2,977 Americans died. 

Yesterday 3,300+died from #COVID 

We have no leader.… https://t.co/ONvzXKN0Xm"
549,THgrumpy67,"RT @SaddlerSue: @stellacreasy
@tracey_crouch
@JudithCummins
@JanetDaby

@NicolaSturgeon &amp; @theSNP supporting #Women

Historic #Inequalities…"
550,veronicalderon,"México en #covid. “Sugieren confinamiento voluntario”. 

Sugerencia, eh. Para que luego no se quejen si el vecino h… https://t.co/M3GOVwdXF2"
551,DingaBelle,"RT @Hawkins2Mac: @BorisJohnson @RishiSunak 
Honour 50sWomen in New Year with Full restitution of SP 
The economy is on the brink Younger Pp…"
552,guiller53084575,RT @IAIM_VE: #JuntosContraElCovid19 || En el #IAIM trabajamos de manera continua en la desinfección y descontaminación de los terminales aé…
553,terryelaineh1,"RT @SaddlerSue: @stellacreasy
@tracey_crouch
@JudithCummins
@JanetDaby

@NicolaSturgeon &amp; @theSNP supporting #Women

Historic #Inequalities…"
554,NormanG97284687,RT @OVIALCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento.…
555,vasana_fai,"RT @vasana_fai: We Still Can Celebrate Vesak Under the Lockdown Coronavirus Crisis
...
Author: Liberal HomoDeus 
#Vesak, #COVID-19, #care,…"
556,OdriSeva,RT @RobertKennedyJr: Investigation this week identified polyethylene glycol (PEG) as likely reason 2 people in UK suffered anaphylaxis afte…
557,JudyLazo,"RT @AllergyKidsDoc: Allergy details for @US_FDA #COVID vaccine approval:
✅Anyone with known allergy to this vaccine or ingredients should a…"
558,vasana_fai,"We Still Can Celebrate Vesak Under the Lockdown Coronavirus Crisis
...
Author: Liberal HomoDeus 
#Vesak, #COVID-19,… https://t.co/bkDzAoyc6g"
559,bitcoinconnect,Ms. Marvel - Official Teaser TrailerSEE MORE HERE ==&gt; https://t.co/5PFiLlIAqU  #iphone12   #nintendoswitch #Xbox… https://t.co/bqVK9A4MAJ
560,NOyPuntoPelota,"RT @jucilnacional: Por el suicidio de un etarra, el presidente del gobierno da el pésame en el Congreso a Bildu.

Por el fallecimiento del…"
561,neo_atterre59,"RT @FrontPopOff: Auteur d’un remarquable essai, ""Fake State"" (H&amp;O), l'économiste @FredericFarah tire la sonnette d'alarme pour que la dette…"
562,phoebetheseamo1,"RT @GrandpaSnarky: 'A slap in the face': Yuma hospital fires ER doctor for talking about COVID-19 in Arizona.
#COVID #COVID19

 https://t.c…"
563,THgrumpy67,"RT @Hawkins2Mac: @BorisJohnson @RishiSunak 
Honour 50sWomen in New Year with Full restitution of SP 
The economy is on the brink Younger Pp…"
564,zazoomblog,Il Covid non ferma la gara di solidarietà per il Moscati di Avellino -  #Covid #ferma #solidarietà #Moscati  https://t.co/saC72LomIO
565,Sonntag1410,RT @DoktorWeigl: Mussten diese Woche wieder einen eigentlich genesen #Covid Patienten erst re-intubieren und dann jetzt sogar noch reanimie…
566,Pearson124,RT @CV_Burley: @AlzDisInt @ADIConference Beautiful story from Jason about his family experience with #dementia and #covid and the power of…
567,MyriamJerome,"RT @EllaKelian: #Covid: Mettez des couches !

Ou l'improbable conseil aux équipages des avions chinois...

L’infantilisation ultime de notr…"
568,TimExcludedUK,RT @DJWarburton: An honour to speak up today in #Parliament for the #ExcludedUK - so many who've been overlooked so far for support during…
569,caroljoynt,"“If you extrapolate out at this rate of growth, you could be looking at the shutdown of New York City within a mont… https://t.co/dxfr7V9yqT"
570,christinebeeton,RT @VirusesImmunity: New exciting collaboration work with @Aaronmring lab reveals diverse and functional autoantibodies in #COVID patients.…
571,Margare39153871,"RT @Hawkins2Mac: @BorisJohnson @RishiSunak 
Honour 50sWomen in New Year with Full restitution of SP 
The economy is on the brink Younger Pp…"
572,vasana_fai,"RT @vasana_fai: We Still Can Celebrate Vesak Under the Lockdown Coronavirus Crisis
..
Author: Liberal HomoDeus 
#Vesak, #COVID-19, #care, #…"
573,Draroro,RT @SaraGilEdwards1: Research research research 🔬 🧐 trabajo revela autoanticuerpos diversos y funcionales en #COVID pacientes...brindan pis…
574,vasana_fai,"We Still Can Celebrate Vesak Under the Lockdown Coronavirus Crisis
..
Author: Liberal HomoDeus 
#Vesak, #COVID-19,… https://t.co/Q9gsCWeGjP"
575,RMHartford,"RT @offkiltershow: Bonus pod! 🔊

@SenSherrodBrown talks to @rebeccavallas about the #COVID relief workers &amp; families urgently need, as U.S.…"
576,Sadafsayeed,We all clapped for them and banged utensils just to motivate our #Covid warriors. But the reality is our Doctors an… https://t.co/Wv6fswrqbZ
577,ndtv,"Watch | After Power Cut, 3 Patients Die At #Covid Hospital In Bhopal: Sources https://t.co/tTB7OA5PsM https://t.co/w4d0HFJ7QA"
578,guiller53084575,"RT @IAIM_VE: #LaPrevenciónEsLaClave || El #IAIM te invita a conocer el uso adecuado de la mascarilla, como medida de prevención y contenció…"
