Id,User,Text
1024,sscalcionapoli1,"Coronavirus, il Governo fa marcia indietro sugli spostamenti tra comuni a Natale: saranno consentiti #Covid https://t.co/MORiDSXdYD"
1025,PS59148222,"RT @iyerraman75: #COVID19Vaccine/#COVID/#PMCBank must not be #political it is #Humanity 
So @mygovindia,#Maharashtra Govt. should think abo…"
1026,Dr_Ridge_DPT,"Lecturing and teaching in #COVID times (an empty room!)

Talking to #respiratorytherapy residents @uchealth about… https://t.co/2TdX89qdCH"
1027,MonicavanDelden,RT @mauricedehond: Het is toch ongelooflijk dat ook gisteren vrijwel de hele kamer in de valkuil van het RIVM liep dat Black Friday de rede…
1028,AnimalConnected,"On China - ""We The People"" must demand that China be held accountable for the pandemic. Reparations -  ALL US  asse… https://t.co/XnjJRZ6XI2"
1029,LesEchos,RT @LesEchosWeekEnd: La directrice générale de l'Agence européenne des médicaments veut faire respecter toutes les procédures de validation…
1030,caod4444,#COVID19 #COVID #COVIDIOTS https://t.co/Zc7OH1sAdt
1031,ScienceResister,@funder @realDonaldTrump @seanhannity Hitler’s GOP. #ProsecuteTrump #ProsecuteMcConnell #ProsecuteBarr these three… https://t.co/jRal4JJoW7
1032,GotfrydKarol,#Covid stocks not putting up much fight at MA200. This bull is over https://t.co/yuu4EXfsJQ
1033,Gigi02663185,"RT @xeunoticias: 🦠😷 #Veracruz registra en un día 29 muertos y 45 nuevos casos confirmados de #COVID-19. 
Fuente: Secretaría de Salud de Ver…"
1034,rucef81159,RT @Ortiz_Irapuato: Estas son las NUEVAS DETERMINACIONES aprobadas por el Consejo de Reactivación Económica que se implementarán del 10 al…
1035,laverdadesDios7,"RT @omarbula: La mismos medios corruptos que juegan, manipulan y ocultan opiniones sobre lo político y lo social, son los que nos informan…"
1036,ChristaSaid,"A new composite forecast from the US Centers for Disease Control and Prevention projects a total of 332,000 to 362,… https://t.co/2HgdGR12Le"
1037,PONDNetwork,"NEW video presenting early findings from the @PONDNetwork, @SickKids, #SpitforKids &amp; #TARgetKidsHealth #study on th… https://t.co/HELoHfREBG"
1038,CalculoMc,"RT @JaneBurgermeis2: Merck VP Pa Annunciato,FDA chief St Hahn should recall  Switzerland's regulator found data on Pfizer #covid jab was so…"
1039,whitney_tea_sip,Comedy #dcyoungfly and 1/3 of the #85southshow spoke on his experience when he contracting #covid on… https://t.co/07bdMZzYtT
1040,KerryG1016,"RT @CRRJA5: Mass testing  underway in Chengdu as fresh outbreak of #COVID Five locations in Chengdu’s Ludu district have been sealed off, i…"
1041,TeraGamesMX,#Hackers norcoreanos atacaron a #J&amp;J y #Novavax buscando investigación #COVID https://t.co/4E1s20T0fQ
1042,Valmont21224425,"RT @JeffOllerton: Trump apparently happy with how many Americans his pathetic #COVID
response has killed, so he decides to kill a few more…"
1043,strakovka,RT @mistnirozvoj: Státní fond podpory investic začal přijímat žádosti v programu #COVID-Školy v přírodě. Ten navazuje na program COVID-Ubyt…
1044,digimind_FR,"Et vous, quelles sont vos marques préférées ? #Top Ces marques ⤵ sont les reines des conversations en confinement e… https://t.co/TRFwDi4V5y"
1045,meryloopez1,"RT @newspointpk: Daily Pakistan News: COVID -19 — PM Imran appeals to Opposition for delaying rallies...

Read Full news in the link below.…"
1046,BreakingItalyNe,"RT @TgLa7: #Covid: 249 medici morti, 70 in seconda ondata https://t.co/g6iyx0btbt"
1047,SeniorVPres,"@JoeBiden @CNN @msnbc @NBCNews the #ChineseCommunistParty has murdered 289,000 Americans year to date! #COVID19 #COVID"
1048,CV19Pandemic,"RT @zorinaq: First time this has happened during the pandemic: 99% of ICU capacity in Stockholm, Sweden is occupied

Source: https://t.co/n…"
1049,flinxkk8,"RT @giorgio_gori: Quindi:
- il #Covid rivela gravi limiti della nostra Sanità
- per rafforzarla il ministro Speranza redige un piano da 65…"
1050,EGrasland,"#Covid : Le 15 juin, l'Etat a péniblement acquis 4 milliards de masques pour 2,8 milliards d'euros, qui ont parfois… https://t.co/aAuWoBzHzL"
1051,giovannitrivel3,"RT @Adnkronos: #Covid #Usa, #Giuliani: ""Lascio ospedale dopo cura miracolosa"" https://t.co/b8mHC4KRJt"
1052,BBBConnection,BBB Warning: Customers allege Germless Products did not deliver COVID-19 protection items. Check this out -&gt;… https://t.co/PmypwXibPA
1053,FAmagazine,Can the #economy rebound amid a #Covid outbreak? The #pandemic and #history in #FAmagazine #roaringtwenties… https://t.co/Yqa0g8eVcI
1054,briasolo,"RT @JeffOllerton: Trump apparently happy with how many Americans his pathetic #COVID
response has killed, so he decides to kill a few more…"
1055,hugo_gs74,RT @arelyMeGa: No es una enfermedad cualquiera #Covid al menos no para mi. Sabe qué número de recaída voy. Todo comenzó el 27 de marzo y ay…
1056,KasperJanssen,En hier hetzelfde... #COVID #houvol https://t.co/YpZp8jW17q
1057,zainab_4200,"RT @newspointpk: Daily Pakistan News: COVID -19 — PM Imran appeals to Opposition for delaying rallies...

Read Full news in the link below.…"
1058,CNRIFrance,Iran : Plus de 180.700 décès dus au #coronavirus dans 465 villes https://t.co/f9Z45muYsR via @CNRIFrance #Iran #COVID19 #COVID
1059,HeadlandsResea1,RT @CentexWestfield: States are going back to lockdowns and restrictions because of #COVID-19. Read this article from Fox News to find out…
1060,manny_marks,@MattEganCNN @AnnekenTappe Must have been nice making six figs thruout the #COVID. My wife was layed off from Feb-J… https://t.co/1t9p3MtsqO
1061,Holly500,"https://t.co/35QotBj0B5
#Inequality in #COVID care bares #inequality in America."
1062,sscalcionapoli1,"Coronavirus, il bollettino della Campania: 1.198 positivi su 14.106 tamponi #Covid https://t.co/GMs0duqQKl"
1063,pcsrod,@Alliance_2015 study on the impact of #covid on livelihoods of people in 23 countries. Worrying figures that reinfo… https://t.co/bRoOXd7NKU
1064,Msieurlebaron,"RT @publicsenat: « A la lecture du rapport qui recommandait d’avoir un stock d’un milliard de masques, la DGS a souhaité que ce ne soit pas…"
1065,AlphaDaemon,"RT @MatthewGreenNDP: All Taxes don't have to go to Haven. 
 
I invite you to join us in our fight to introduce an ultra #wealthtax to ensur…"
1066,Qual_Insights,RT @QualInsightsQPP: Did you know? Payment is available to #physicians and healthcare providers to counsel patients… https://t.co/EYZ3cfRxLA
1067,rdmaquiavelo,"@HLGatell Y SUS INCONGRUENCIAS, PERO SOBRE TODO SU INGRATITUD CON HOSPITALES PRIVADOS EN TEMA DE VACUNA VS #COVID… https://t.co/ikTm2x0iHS"
1068,sellforsoup,"RT @AlexBerenson: 1/ Interesting data from Colorado yesterday.

Colorado is the only state (as far as I know) to report the number of death…"
1069,YohCorporate,"With ongoing announcements that a COVID-19 vaccine will be released soon, it is crucial companies establish return… https://t.co/Jwkvy9TrZH"
1070,UNFPA_LSO,"RT @UNFPA_ESARO: These 16 days of activism, and every 365 days, our resounding call across the world and East and Southern Africa is #enoug…"
1071,turningvirtue,"RT @Nate_McMurray: I can’t even get a #Covid test, but that gaseous old fool Rudy Giuliani, can you get experimental cocktails of antibody…"
1072,tony73_,RT @Belen_Larioss: 🔴#URGENTE Detenidos en Valencia 16 inmigrantes procedentes de Canarias tras detectarse 2 positivos  #Covid-19 Los contag…
1073,ageval,Ya regresé a mi estado normal de salud. Se me quito la fiebre y malestares secundarios. Lo anterior derivado de la… https://t.co/4jC6lNMxEp
1074,meetginaco,"Swipe.Match.Heal
Download #GinaApp https://t.co/vszqatZm8N
.
.
.
#stressrelief #stress #anxietyrelief #anxiety… https://t.co/2ZlYlFBmdv"
1075,DiyaRajpoot9,"RT @newspointpk: Daily Pakistan News: COVID -19 — PM Imran appeals to Opposition for delaying rallies...

Read Full news in the link below.…"
1076,MichaelEMann,"RT @JeffOllerton: Trump apparently happy with how many Americans his pathetic #COVID
response has killed, so he decides to kill a few more…"
1077,blancamesa,"Florida #COVID-19 Testing At Government Sites &amp; Pharmacies Isn't Always Accessible to Immigrants, this Foundation I… https://t.co/n7wekgWGqF"
1078,villalisam,RT @SallyDeal4: Mitch McConnell is refusing to bring a #Covid relief bill to the floor unless it wipes away all COVID-related lawsuits file…
1079,vasaed,"RT @ConsultaPara: Primicia mundial!
Se filtran imágenes de la forma de distribución de la vacuna contra #covid del gobierno de @lopezobrado…"
1080,tueetterin,RT @lupollichieni: #COVID19 pandemic worsens in #Mali which now counts an average of 150 new infections  per day with #Timbuktu as one of t…
1081,raveryn,"So more people are dying daily of #COVID #COVID19 than died during 9/11. Why weren't people saying ""everybody dies""… https://t.co/XVB0DbkAko"
1082,APSIC6,"RT @global_wic: #GlobalWICEssays Competition
#WIC &amp; #COVID 

🗓Dec 12,2020 @1100EST

4/4 Meet our fantastic judges

#AshokSeth from India @A…"
1083,HeyladyJami,"A Covid-19 surge of depression and anxiety is being treated by robots | @CNBC

#COVID #Depression #AI https://t.co/4uhPH2Kw69"
1084,LuigiF97101292,RT @Ruptly: Demonstrators gathered outside the Ministry of Interior in #Tirana on Wednesday to protest the killing of a young man by the po…
1085,OakTreeTrader,"RT @Raceytherunner: @SkyNews Get these #antivirus #Facemasks 
#Covid killing nanotechnology layer mask that kills Viruses on impact protect…"
1086,sellforsoup,"RT @AlexBerenson: So far this fall they are below 70,000, roughly the same as the 2018 flu season. More evidence (though not proof) both th…"
1087,LuizCarbajal01,RT @TrabajoCDMX: Una prueba rápida 🧪 puede ayudarte a saber si tienes #COVID y así tomar las medidas adecuadas de aislamiento y tratamiento…
1088,Rupertsmaven,Meanwhile the #fortstjames pharmacy is pleading for kindness as many staff go into isolation because of exposures to the #covid-19 virus.
1089,BrissetSylvie1,"RT @JeanYvesTarrade: #MalTraites_ledoc

Des faits rien que des faits.

#HCQ #AZM
#Zinc #VitD #VitC ...

Les traitements efficaces contre le…"
1090,Clark33Clark,"RT @UticaPolls2: Tonight, a woman, man or movement will be named “Time Magazines Person Of The Year 2020”.  
WHO WILL IT BE?
@TIME #timemag…"
1091,t0p_101,10 Deadliest days in 🇺🇸 history 6 of them within the last week #COVID19 #COVID https://t.co/kEniQ81kKS
1092,RBAdvisors,#Unemployment claims rise. #COVID cases surge. Wash DC “negotiates”. Lots of #politicians but few leaders.
1093,MKRIZSA50,RT @aamiraltaf71: @TIME @ProcterGamble Trump being amongst 4 people for Time Person of the year is itself a huge disrespect for rest of the…
1094,TrueFort,#Hackers Targeting Companies Involved in #Covid-19 #Vaccine Distribution https://t.co/ZuwzGS5xjM by @TheHackersNews
1095,hollywhoh,"RT @cbartistry: Live in the now, yesterday is gone and tomorrow hasn't arrived yet. Why are you worrying?
.
#worry #anxiety #love #mentalhe…"
1096,JacobusSystems,RT @SemtechCorp: #LoRa devices form foundation for #COVID-19 body-temperature sensors via @MicrowavesRF. https://t.co/rknSSRHU4D #smartheal…
1097,thom_jt,"RT @AgentP22: Wow.

Only 3 applications out of 203, got the full £250K payout from a #covid fund.

And one of them was to SNP MP Tommy Shep…"
1098,Oli63589,"RT @M_T_Franz: Vielleicht doch nicht alles so easy super, mit dieser neuen #mRNA #Impfung gegen #Covid ? https://t.co/nctNLl8ZoF"
1099,ChristaSaid,“It is long past time when adults should have made an agreement” on a Covid-19 relief package and other year-end me… https://t.co/AxCaSDfAvY
1100,GP_Update,"RT @RoySocMed: ❓ When to seek help?

🗣️ Dr Clare Gerada @ClareGerada, Medical Director @NHSPracHealth, gives advice on caring for someone w…"
1101,866DocLeon,"CFEF is here to address #mentalhealth concerns during #COVID. If access to care is an issue, you may consider parti… https://t.co/4M63rIFQnx"
1102,WarwickIER,RT @cowarhurst: Excellent workshop by @carnegieuktrust pushing to hold line on #goodwork during #covid crisis
1103,lauranaka,"#Lagarde parla, stavolta i mercati non l'ascoltano: parola d'ordine anti #COVID è PEPP, il QE pandemico ingloberà a… https://t.co/wWr5pMUUS2"
1104,Tcvnurse,"RT @cadiulus: DO. NOT. GO. TO. WORK. IF. YOU. HAVE. #COVID. 

Or go around any one for that matter until you meet the CDC criteria for endi…"
1105,Mak212607,RT @KarunaGopal1: My concluding remarks after a 2 hour discussion with doctors from all over the country on #COVID treatment protocol. List…
1106,LeChatNoire4,"RT @nadabakos: I lost my Dad to #COVID this week. Depraved indifference is the right phrase for this year. 
There is no federal leadership."
1107,YayaMarchena,"RT @LaloUrbanoM: ⚠️⚠️

Ésta noche la cifra REAL de muertes por #Covid en #México es de:

421,321 MUERTOS."
1108,COVID19Tyranny,"Just wear the mask, comply, do what you’re told, and don’t question tyrannical authority! It’s for your own good!… https://t.co/HKlP7N3JnZ"
1109,Amerlos1,"#Pfizer #covid #mexico #Vacunas exijamos que sean buenas vacunas, no al producto #chino o #ruso https://t.co/xVgQJ7CXq3"
1110,Lautias,"RT @primeraedicionw: #Alerta
Confirman 11 casos de #COVID-19 en #Eldorado
https://t.co/rIeStmXumb"
1111,ruthtarlo,RT @WomensBudgetGrp: In first #Lockdown where parents were in a couple it was more likely to be the woman (21%) than the man (11%) who redu…
1112,nanlanlanlin,RT @khayanpyartun: Mum took the photo of her son’s back when son is working for volunteers -Son said country needs us so I will go and volu…
1113,viralvideovlogs,"RT @newspointpk: Daily Pakistan News: COVID -19 — PM Imran appeals to Opposition for delaying rallies...

Read Full news in the link below.…"
1114,newspointpk,"Daily Pakistan News: COVID -19 — PM Imran appeals to Opposition for delaying rallies...

Read Full news in the link… https://t.co/r6NkZJeq4g"
1115,thecheckrr,UK defends vaccine decision amid criticism it moved too fast  #covid #vaccine #safety #healthandsafety https://t.co/CfG87vC97W
1116,qn_lanazione,"Covid Toscana, oggi calano i ricoveri e il rapporto positivi/persone testate
#Covid #Toscana #coronavirus… https://t.co/N0d8p0wT6L"
1117,LASingh1,"RT @Arthritis_ARC: France Gervais, President of our Quebec-based patient group, Patients Interested in Arthritis Research, and a social wor…"
1118,NoNutTraveler,"RT @AllergyKidsDoc: Over 15,000 people watching today's @US_FDA hearing on the Pfizer #COVID vaccine - transparency at it's finest!

Anyone…"
1119,andrewjmckillop,"RT @AgentP22: Wow.

Only 3 applications out of 203, got the full £250K payout from a #covid fund.

And one of them was to SNP MP Tommy Shep…"
1120,yodemiconNuri,RT @cooperacion: Hoy celebramos el #DiaInternacionalDeLosVoluntarios mandando un mensaje de ánimo y cariño a 375 mayores que están sufriend…
1121,benwar27,@WiltonDiary Now #RudyGiuliani can go back to his crypt and fix his leaking head that's if he survives #COVID.
1122,Clearthought65,RT @MLeCraquepot: @BorisJohnson no sane country would allow any of its sovereign territory to be included as part of a negotiation Please g…
1123,Raceytherunner,"@SkyNews Get these #antivirus #Facemasks 
#Covid killing nanotechnology layer mask that kills Viruses on impact pro… https://t.co/p0zPIxz5qJ"
1124,GreenPartyHello,that's saying there's a #COVID19 #COVID cure for the wealthy @CNN @AP @Yamiche @NewsHour @JudyWoodruff @NYGovCuomo… https://t.co/lzo6AXhlfy
1125,michelle2570,"RT @charlie_lees: 1st dose of the Pfizer/BioNTech Covid-19 #vaccine 💉 today. Brilliant team led by Pauline at the Western General. 

I am r…"
1126,scarter7780,"These are very helpful to keep in mind for context as we step into the New Year.

#founders #startups #COVID 

https://t.co/RLNUfScA7G"
1127,SallyMos,"RT @StellaMoris1: Thank you @jmcevoy_2 for getting official @MoJGovUK figures of the current #COVID outbreak in Belmarsh prison.

By 23 Nov…"
1128,liberalwyz,"Antes que o STF se pronunciasse oficialmente e garantisse a autonomia aos estados, a Anvisa decidiu autorizar o uso… https://t.co/sk93zr5yrv"
1129,pwmartin,"RT @GenaRotstein: Here's what happened in #AbLeg while we were reacting to #COVID lockdown:
@jkenney and @Alberta_UCP removed mental health…"
1130,Nanoalto,"#Covid, scienziati russi contro vaccino Sputnik: dubbi su efficacia e sicurezza
https://t.co/F0PzXTc1qw
#covid19… https://t.co/jRetxtDg7n"
1131,schroederator,"RT @theRealWattwurm: Wenn ein Aussteiger spricht. 😉 - #EvaRosen und ihre weltoffene Menschheitsfamilie, wird mal eben ein Spiegel vorgehalt…"
1132,VISTA_Staffing,"Dec 7-11 is National #HandwashingAwareness Week! @CDCgov states, make sure to scrub all areas of your hands. Learn… https://t.co/cIQpyQxRDl"
1133,LASingh1,RT @Arthritis_ARC: It’s an exciting day for people living with #arthritis! @GovCanHealth has approved the @pfizer #COVID-19 vaccine for use…
1134,DrivingDynamics,DriveReady Advantage™ #virtual classroom sessions are available throughout the winter season! Reduce “downtime” and… https://t.co/4ZfAxZGzKN
1135,Anestheticx,@GovernorTomWolf Coronavirus is ravaging PA. It seems as if financial circumstance has taken precedence over human… https://t.co/qNI25Zms2R
1136,NadineCarrier12,"ce qui est terrifiant, c'est que ceux qui disent craindre que le #vaccin ne soit pas sûr sont les mêmes qui étaient… https://t.co/hz1fpH1hQU"
1137,DraycottPaul,"RT @Southern_NHSFT: Whilst so much of this year has been about #COVID-19, we can’t reflect on the year without tackling inequality. 

@Dray…"
1138,MarikaKubinka,RT @MWielichowska: Posiedzenie Sejmu jeszcze się nie skończyło. Minister Zdrowia @a_niedzielski mówi o pandemii. Posłanki i posłowie Zjedno…
1139,777nidnubs,"RT @NOTDumPhuk: Listen to #KerryMullis, inventor of the Polymerase Chain Reaction (#PCR) test that’s intentionally being misused to perpetu…"
1140,DentelRon,"RT @donwinslow: Today.

US highest single-day #COVID death toll TOPS 3,000!"
1141,amh_reads,"RT @RavMABAY: More people died of #COVID yesterday than died on 9/11. 

Republican presidents who claim to be ""pro life"" are sure lousy at…"
1142,FiorediNotte33,@OrganizationTao There was an article about how $MRNA used #Vegas for testing because they *needed* a #Covid hotspo… https://t.co/eAdJ8jMVUz
1143,GyomG,"SUIVI COVID FRANCE au 10/12/2020 17H : FORTE BAISSE du COVID-19 !
« Nous autorisons donc la fin de l’état d’urgence… https://t.co/v47TutuOtE"
1144,BTWrestle,"RT @Allenwrestling: In these crazy #covid times, we found a fun fundraiser everyone can enjoy - and gift for the holidays! #SupportAllenWre…"
1145,KennyKathleen,"RT @21WIRE: Why is @TheLancet publishing negligent/misleading paper on #COVID 'case' transmissions in schools? 

Many of these 'scientific'…"
1146,clownworldtv,"RT @MLeCraquepot: Yes, @Nigel_Farage  &amp; we can rely on you to demolish @BorisJohnson 80 seat majority if he betrays our sovereignty Million…"
1147,lecese,"🔵 Suite à la crise #Covid, les estimations parlent du basculement d'1 million de personnes dans la précarité

Retro… https://t.co/mLslIhsdAm"
1148,AGajewska,RT @MWielichowska: Posiedzenie Sejmu jeszcze się nie skończyło. Minister Zdrowia @a_niedzielski mówi o pandemii. Posłanki i posłowie Zjedno…
1149,GlobalCIO,Exclusive #CIO account of how #Mars Petcare accelerated #digital initiatives and de-prioritized non-essential tech… https://t.co/QKkDWd0rvj
1150,Sc4Cjr,"SC4CJR speaks with Live 5 News about the effects of grand jury suspensions during COVID ‼️
More backlog = more inju… https://t.co/xRzoD60BfA"
1151,crosslifeindy,"Praying for our essential workers' health, patience, wisdom, and strength.  #crosslifeindy #essentialworkers #covid https://t.co/fx7oZUTeJR"
1152,darrenculbreath,#Pfizer's #COVID-19vaccine faces #FDA panel #today – Here's what happens next #SlashGear https://t.co/srZECWk5JE… https://t.co/zm6Y5RaJ6X
1153,TaiChi_John,"RT @confunctionist: 3,000 daily #COVID deaths and #McConnell dubs himself the #GrimReaper https://t.co/7NUln1dNzq"
1154,Megan_Cossey,"RT @Megan_Cossey: @US_FDA Live hearing on #Covid #vaccine distribution:

https://t.co/43ZDj84RXg https://t.co/kFLFBUwHEN"
1155,deBellevueJacq1,RT @deBellevueJacq1: The ⁦@CransMontanaF⁩ Institute is from now on a leader in shaping the necessary post #Covid-19 NEW #GOVERNANCE https:/…
1156,MsToxicGoddess,Covid information I received #Covid https://t.co/ARvmQBSdJy
1157,SKMooreNS,#AI trends to watch during the #COVID pandemic. https://t.co/f7xHIq1LEk #tech
1158,HumanRe41270855,"RT @DominionPayroll: Next Wednesday at 11 am!  Ft. special guests Owen Matthews, VP of Finance at Kings Dominion and Martha Mazzitelli, CFO…"
1159,conde_cucho,RT @RZeasinger: Tatiana Clouthier el presidente  Andrés Manuel hizo una promesa al gremio artístico apoyar con el préstamo a la palabra a q…
1160,DrDeitrickG,"RT @DrDeitrickG: If you have to head out, learn ways to protect yourself. Check out my video https://t.co/on16iaH2AR #Covid-19 #coronavirus…"
1161,CN24_tv,"Covid, Sprilì: “Ci sono presupposti per passare in zona gialla”
✋QUI✋👉https://t.co/u0Vl8XFNW1
#Regione #Calabria… https://t.co/W7NCoQqMc1"
1162,DeuxLeopardsdor,"RT @DeuxLeopardsdor: There are leaders... and then there is you, Mr Johnson. @BorisJohnson @number10gov #BrexitReality #BrexitShambles #Lia…"
1163,MaLanterne,"Vintage View Master Sawyer with 3 Reels of 3 dimensional pictures, Vintage Toy, Sleeping Beauty, Walt Disney, 70s… https://t.co/omrAq4feCc"
1164,DominionPayroll,"Next Wednesday at 11 am!  Ft. special guests Owen Matthews, VP of Finance at Kings Dominion and Martha Mazzitelli,… https://t.co/jdmPN34YZO"
1165,SemtechCorp,#LoRa devices form foundation for #COVID-19 body-temperature sensors via @MicrowavesRF. https://t.co/rknSSRHU4D… https://t.co/JvRSdNUAOo
1166,HouseBudgetDems,Republicans’ opposition to state &amp; local #COVID relief is forcing localities to lay off teachers &amp; cut services for… https://t.co/Rjy1ppLLD3
1167,DeborahDian,"RT @DeborahDian: Worried about seeing your doctor in person, or going to your dentist, chiropractor or physical therapist during the Covid-…"
1168,DanFolta850,"RT @Black2thBone: Employed people of color who rely on #SNAP benefits are called ""lazy bums"" when, in fact, they're being UNDERPAID for the…"
1169,mariannescott44,@Hotpoint5 @Learningpods1 @celliottability Do you consider record breaking #COVID case numbers progress? I do NOT!
1170,generosoMD,"RT @Headline_BR: ""Depois que você recebe a vacina, sua resposta imunológica começa 4, 6, 8 semanas depois"", diz o médico @MBittencourtMD, d…"
1171,mdebuck321,"2020 is almost over, I think no one is sad about that. But 2021 will be an equally shit show, I'm pretty sure. Spec… https://t.co/19kA2hrXu2"
1172,floridalove,"Ohh no😑
“It's also not yet known whether the Pfizer and Moderna #vaccines protect people from infection entirely, o… https://t.co/45qask9jo7"
1173,andrewjbrooks1,RT @RobertKennedyJr: READ + RT this BREAKING article by @ChildrensHD Lyn Redwood in #TheDefender in response to the news of the life-threat…
1174,PA_ILP,"It's time to ramp up #COVID testing! “The way COVID-19 is entering prisons is most likely through prison staff,” sa… https://t.co/xCIGPlZuyY"
1175,DrLisaKates,Childhood Without Other Children: A Generation Is Raised in Quarantine https://t.co/6h7ybS1O9I via @YahooNews… https://t.co/yHJWLSPdDU
1176,estherswilliams,Dislike. Dislike. Dislike. #women #womenleadership #COVID  https://t.co/Oxuk3ZgOGy
1177,azulceleste881,"#COVID, la otra cara de la moneda, razón por la cual se debe investigar, dudar, razonar y al final, cada quien es r… https://t.co/d5xyho0f07"
1178,SandraBridges1,"RT @Annette_Taddeo: TODAY: @HealthyFla reported

🚨 9,592 new positive
#covid cases registered, reflecting an increase of 📈 1,607 from cases…"
1179,roberto_marsura,"RT @Adnkronos: #Covid #Usa, #Giuliani: ""Lascio ospedale dopo cura miracolosa"" https://t.co/b8mHC4KRJt"
1180,Resurgia,"Yet another arrow for the quiver in the fight against COVID-19.

#covid-19 #flattenthecurve https://t.co/0wzv1zeO01"
1181,ISTHMECORINTHE,"Une oasis en #France épargnée par le méchant #Covid,personne n'en croit ni les oreilles ni les yeux encore moins le… https://t.co/7IIoFDD2J5"
1182,LittleDavid55,"RT @JudiciaryGOP: ""Americans have put up with a lot this year to limit the spread of #Covid.  

But too often Governors have imposed arbitr…"
1183,neilsco91038181,"@Hellohowru12345 @VeraBaird #COVID FINES SCAM BY POLICE.

HERES WHERE IT LEADS.

Association of police and crime co… https://t.co/CEGrRLXJen"
1184,Ich25002150,"RT @theRealWattwurm: Wenn ein Aussteiger spricht. 😉 - #EvaRosen und ihre weltoffene Menschheitsfamilie, wird mal eben ein Spiegel vorgehalt…"
1185,RudawTurkce,"#Kürdistan Bölgesi’nde #Covid-19 nedeniyle 11 kişi hayatını kaybetti

https://t.co/zrGmqtyOti"
1186,writeousluthern,"""What if instead of responding like self-entitled brats, we respond as the church with the love of Christ?""… https://t.co/KEQC3ndo1B"
1187,billyallingham,@allisonpearson @UsforThemUK Bank clerk refused to remove staple from cheque cause of covid 😂😂😂😂 absolute nonsense #covid
1188,CrohnsColitisUK,"RT @charlie_lees: 1st dose of the Pfizer/BioNTech Covid-19 #vaccine 💉 today. Brilliant team led by Pauline at the Western General. 

I am r…"
1189,Yve812Yvette,"RT @itsnotheory: #goodmorningbritain are doing another (fake) poll, let's do our own.

Will you take the #vaccine as soon as you're eligibl…"
1190,rzeczpospolita,"Na szczycie w Brukseli przywódcy państw UE rozmawiają o polityce dot. epidemii #koronawirus.a oraz ""koordynacji dzi… https://t.co/rcnMY4fWMT"
1191,arek_wielebski,RT @MWielichowska: Posiedzenie Sejmu jeszcze się nie skończyło. Minister Zdrowia @a_niedzielski mówi o pandemii. Posłanki i posłowie Zjedno…
1192,RoySocMed,"❓ When to seek help?

🗣️ Dr Clare Gerada @ClareGerada, Medical Director @NHSPracHealth, gives advice on caring for… https://t.co/FLszC5tOqf"
1193,adekleine,RT @securitytrails: The European Medicines Agency (EMA) also got hit with a cyberattack recently. The agency is a prime target for threat a…
1194,HelenaHorska,"Pozitivní příklady v této těžké #Covid době👍 
Ukázka #inovace, kterou covid šok přinesl.
Snad podobných ""ostrůvků""… https://t.co/IRJBNwEkLL"
1195,parimalrohit,Im attending a virtual #realestate conference. One big takeaway this morning: More and more companies are leaning t… https://t.co/fU1rPF8vhd
1196,Bot_Corona_V,"RT @denio_vale: @betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da #Covid e…"
1197,Bot_Corona_V,"RT @denio_vale: @betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da #Covid e…"
1198,Bot_Corona_V,"RT @denio_vale: @betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da #Covid e…"
1199,mandytheblue,RT @MWielichowska: Posiedzenie Sejmu jeszcze się nie skończyło. Minister Zdrowia @a_niedzielski mówi o pandemii. Posłanki i posłowie Zjedno…
1200,Black2thBone,"Employed people of color who rely on #SNAP benefits are called ""lazy bums"" when, in fact, they're being UNDERPAID f… https://t.co/zMrGIcPSdh"
1201,Gate_15_Analyst,https://t.co/gloYI409Mv #COVID
1202,SeaforthOfC,RT @3CdnDiv3DivCA: Prévoyez une fête ou une célébration en toute sécurité avec les membres de votre foyer immédiat. Peu importe de votre ni…
1203,AndrejBabis,RT @mistnirozvoj: Státní fond podpory investic začal přijímat žádosti v programu #COVID-Školy v přírodě. Ten navazuje na program COVID-Ubyt…
1204,daniele_bungaro,"RT @RadioInBlu: 📢In anteprima i titoli del #GiornaleRadio:

1️⃣ #RecoveryFund al varo del Consiglio europeo
2⃣ #Covid possibili deroghe per…"
1205,Tommyabcxyz,RT @AliBeckZeck: I thought I’d seen it all until I saw this article from @CNN saying don’t be alarmed if people start dying after #COVID sh…
1206,cksmith_,".@nidhiprakash is the best. A true fighter, and she'll continue to get better. (❤ to you, Nidhi) She's more than a… https://t.co/tgt6UkVHJK"
1207,Gate_15_Analyst,"As pandemic rages, minority of Americans driving most risky behavior https://t.co/BjOW5ccTTD #COVID"
1208,SeaforthOfC,"RT @3CdnDiv3DivCA: Plan a safe holiday or celebration with members of your immediate household. No matter your level of risk, show kindness…"
1209,denio_vale,"@betepacheco_ VÍDEO: ‘E agora, Brasil?’: Drauzio Varella, Margareth Dalcolmo e Monica de Bolle analisam vacinas da… https://t.co/dM3aEqkkO5"
